"category_id","product_id","product_name","price","colour_code","colour","description","size","section","product_family","product_subfamily","care","materials_description","materials","dimension","low_on_stock","availability","image","sku","url","currency","you_may_also_like"
448252734,438417877,"JUPE MI-LONGUE À IMPRIMÉ COLLECTION ZW",49.95,20,"Imprimée","COLLECTION ZARA WOMAN

Jupe mi-longue taille normale confectionnée en filature avec 21 % de lin. Taille ajustable avec nœuds. Détail d'estampillage en contraste. Bas fini avec ouverture dans le dos. Fermeture avec zip dissimulé dans la couture.",,"WOMAN","FALDA","W.FALDA","{""instructions"":[]}",,,"Jupe mi-longue taille normale confectionn&#xE9;e en filature avec 21&#xA0;% de lin. Taille ajustable avec n&#x153;uds. D&#xE9;tail d&apos;estampillage en contraste. Bas fini avec ouverture dans le dos. Fermeture avec zip dissimul&#xE9; dans la couture.",true,true,[],"448252734-020-1","https://www.zara.com/fr/fr/jupe-mi-longue-a-imprime-collection-zw-p02903103.html?v1=448252734&v2=2546081","EUR",
423157923,414690541,"FAUX FUR WOOL BLEND LAPEL COLLAR COAT",169,800,"Black","Coat made of a wool blend. Faux fur lapel collar and long sleeves. Front flap pockets. Back vent. Front button closure and self belt.",,"WOMAN","ABRIGO","B.P-EXTER.LARGA","{""instructions"":[]}",,,,false,false,[],"423157923-800-1","https://www.zara.com/us/en/faux-fur-wool-blend-lapel-collar-coat-p09225147.html?v1=417935397","USD",
428596123,428583006,"SHIMMER EFFECT TIE SHIRT",27.99,526,"Light green","Long sleeve collared shirt. Featuring a drawstring waist and shimmering fabric. Concealed button-up front with placket.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,false,true,[],"428596123-526-1","https://www.zara.com/uk/en/shimmer-effect-tie-shirt-p02461938.html","GBP",
431439864,410887962,"ZACHT VEST VAN PLAT TRICOT",25.99,700,"Bruin","Vest met V-hals en lange mouwen. Knoopsluiting voor.",,"WOMAN","CHAQUETA","PUNTO CHAQUETA","{""instructions"":[]}",,,,true,false,[],"431439864-700-1","https://www.zara.com/be/nl/zacht-vest-van-plat-tricot-p05536209.html","EUR",
419885712,419874886,"FITTED WOOL BLEND COAT ZW COLLECTION",259,615,"Orange","ZARA WOMAN COLLECTION

Coat made of wool blend fabric. Notched lapel collar and long sleeves. Front flap pockets and chest welt pocket. Tonal interior lining. Front button closure.",,"WOMAN","ABRIGO","W.P-EXT.LARGA","{""instructions"":[]}",,,"Coat made of wool blend fabric. Notched lapel collar and long sleeves. Front flap pockets and chest welt pocket. Tonal interior lining. Front button closure.",false,true,[],"419885712-615-1","https://www.zara.com/us/en/fitted-wool-blend-coat-zw-collection-p02211806.html?v1=419885712","USD",
412663598,412662494,"BASIC 100% WOOL SWEATER",49.99,700,"Brown","Plain knit sweater made of 100% wool. Round neck, long sleeves and ribbed trims.",,"WOMAN","JERSEY","PUNTO JERSEY","{""instructions"":[]}",,,,false,true,[],"412663598-700-2","https://www.zara.com/uk/en/basic-100-wool-sweater-p02893100.html?v1=412663598&v2=2420321","GBP",
425852333,390359621,"BOTÍN TACÓN HEBILLA CHELSEA",49.95,800,"Negro","Zapato tipo botín con suela dentada. Estilo chelsea. Detalle de hebilla en la caña y partes laterales en tejido elástico. Tirador trasero. Cierre mediante cremallera. Acabado en punta redonda. 

Altura del tacón: 7,5 cm",,"WOMAN","BOTIN TACON","Z1B:BOTIN","{""instructions"":[]}",,,"Altura del tac&#xF3;n: 7,5 cm",false,false,[],"425852333-800-35","https://www.zara.com/es/es/botin-tacon-hebilla-p12112410.html?v1=390360253&v2=2419517","EUR",
421174717,421165163,"Z1975 CROPPED OVERSIZE DENIM SHIRT",27.99,427,"Mid-blue","Short, loose-fitting collared shirt with long sleeves. Metal button-up front.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,true,false,[],"421174717-427-1","https://www.zara.com/uk/en/z1975-cropped-oversize-denim-shirt-p08228026.html","GBP",
435310426,435300954,"CONFEZIONE 2 COLLANE SOLE LUNA",22.95,303,"Dorato","Confezione di due collane:

- Collana metallica con ciondoli a forma di sole e luna. Chiusura con moschettone.
- Collana con elementi metallici. Chiusura con moschettone.",,"WOMAN","BISUTERIA","Z-BISUTERIA ZA","{""instructions"":[]}",,,"- Collana con elementi metallici. Chiusura con moschettone.",false,true,[],"435310426-303-3","https://www.zara.com/it/it/confezione-2-collane-sole-luna-p01856134.html?v1=435310426&v2=2546081","EUR",
439191092,439189986,"100% LINEN BERMUDA SHORTS",35.99,52,"Light beige","Regular fit Bermuda shorts in linen. Featuring an elasticated drawstring waistband and front pleats. Front pockets and patch pockets on the back.",,"MAN","BERMUDA","B.Bermuda Resto","{""instructions"":[]}",,,,false,true,[],"439191092-052-2","https://www.zara.com/uk/en/100-linen-bermuda-shorts-p05070118.html","GBP",
435480287,435477773,"BELTED SATIN EFFECT DRESS",69.9,712,"Ecru","Midi dress with a lapel collar, surplice V-neck, and long sleeves. Elastic waist and belt.",,"WOMAN","VESTIDO","B.VESTIDO","{""instructions"":[]}",,,,false,true,[],"435480287-712-1","https://www.zara.com/us/en/belted-satin-effect-dress-p02298053.html?v1=435480287&v2=2420896","USD",
410575040,410571038,"TRICOT TRUI MET BORDUURSEL SKI COLLECTION",22.95,621,"PASTELROZE","Tricot trui met opstaande kraag en lange mouwen met ribboord. Detail geborduurde tekst op de plastron.",,"KID","JERSEY","NIÑA-PUNTO","{""instructions"":[]}",,,,false,true,[],"410575040-621-32","https://www.zara.com/be/nl/tricot-trui-met-borduursel-ski-collection-p02209601.html?v1=410575040","EUR",
410580433,410575976,"TRF WIDE-LEG LOW-RISE JEANS",39.95,401,"Navy blue","LOW RISE - FULL LENGTH

Low-rise jeans with belt loops and five pockets. Zip fly and metal top button fastening.",,"WOMAN","PANTALON","T.PANT.PAQUETER","{""instructions"":[]}",,,"Low-rise jeans with belt loops and five pockets. Zip fly and metal top button fastening.",false,true,[],"410580433-401-32","https://www.zara.com/nl/en/trf-wide-leg-low-rise-jeans-p06045031.html?v1=410585414","EUR",
410570188,410568584,"SUEDE TOE-POST SANDALS",39.99,131,"Taupe Grey","Suede toe-post sandals. Adjustable buckle fastening. 

Sole height: 1 cm. / 0.3""",,"WOMAN","SANDALIA E","Z1W:ABIERTO PLA","{""instructions"":[]}",,,"Sole height: 1 cm. / 0.3&quot;",false,true,[],"410570188-131-35","https://www.zara.com/uk/en/suede-toe-post-sandals-p11600510.html?v1=410570188&v2=2420285","GBP",
410570025,410567627,"RED ZARA TEMPTATION WINTER EDP 80 ML / 2.71 oz",22.99,999,,"Eau de parfum. In this winter version of Red Temptation, the orange shines through, providing a fruity touch, and the flowers stand out thanks to the moss and woody amber accords. Sophisticated, opulent and long-lasting on the skin.

Fragrance notes: saffron, orange, praline, vanilla, leather, amber, musk, cedarwood, patchouli.
Intensity: medium.
An aromatic, warm and spicy fragrance with a long trail and staying power.",,"WOMAN","EAU DE PERFUME","PERFU-REG-PREM","{""instructions"":[]}",,,"An aromatic, warm and spicy fragrance with a long trail and staying power.",false,false,[],"410570025-999-99","https://www.zara.com/uk/en/red-zara-temptation-winter-edp-80-ml---2-71%C2%A0oz-p20110358.html?LTKLID=ufymgO9Zml6E7En7IWkOeQ&sv1=affiliate&sv_campaign_id=136348&awc=21094_1742945750_054eb9142465ebcef12b9c3d4485a1f9&utm_source=awin&utm_medium=affiliation&utm_campaign=136348&utm_content=LTK&utm_term=21094_1742945750_054eb9142465ebcef12b9c3d4485a1f9","GBP",
423028362,423026237,"STRAIGHT-LEG TROUSERS",59.95,251,"Oyster-white","High-waist trousers. Zip fly and top button fastening.",,"WOMAN","PANTALON","T.PANTALON","{""instructions"":[]}",,,,false,true,[],"423028362-251-1","https://www.zara.com/au/en/-p08338845.html?v1=371007178&v2=2132079","AUD",
438429283,438428551,"DOUBLE LAYERED SHORT SLEEVE SHIRT",29.95,800,"Black","Short sleeve collared shirt with double layered fabric. Button fastening at the front.",,"WOMAN","CAMISA","B.CAMISA","{""instructions"":[]}",,,,true,false,[],"438429283-800-1","https://www.zara.com/lt/en/-d-o-u-b-l-e---l-a-y-e-r-e-d---s-h-o-r-t---s-l-e-e-v-e---s-h-i-r-t--p02837616.html?v1=438429283&v2=2546081","EUR",
419480868,419479311,"SPODENKI NFL BILLS",99.9,600,"Czerwony","Spodenki o średnim stanie. Elastyczna talia regulowana sznurkiem. Haftowane detale i naszywka NFL BILLS.",,"WOMAN","SHORT","C.PTON-LEGGING","{""instructions"":[]}",,,,false,true,[],"419480868-600-2","https://www.zara.com/pl/pl/spodenki-nfl-bills-p06050315.html?v1=419480868","PLN",
410574966,410570665,"SATIN LACE MIDI DRESS",129,251,"Oyster-white","Midi dress with V-neckline and wide straps. Embroidered and lace appliqué detail. Covered button closure at back.",,"WOMAN","VESTIDO","L. VESTIDO","{""instructions"":[]}",,,,false,false,[],"410574966-251-1","https://www.zara.com/us/en/satin-lace-midi-dress-p01377927.html?v1=410574966&v2=2420896","USD",
410590471,410588520,"CARPENTER POCKET JEANS",29.99,400,"Blue","Straight slim fit pants. Five pockets. Washed effect. Multi-function strap appliqué at legs. Front zip and button closure.",,"MAN","PANTALON","F. Pant Denim","{""instructions"":[]}",,,,false,true,[],"410590471-400-36","https://www.zara.com/us/en/carpenter-pocket-jeans-p09794310.html?v1=410590471&origin=shopcart","USD",
416724268,377200495,"NAHTLOSER SLIP",8.95,613,"Hellrosa ","Klassischer Slip aus Modal mit elastischem Bund.",,"WOMAN","BRAGA/CALZONCILLO","L. BRAGA","{""instructions"":[]}",,,,false,true,[],"416724268-613-10","https://www.zara.com/de/de/seamless-slip-p05919822.html?v1=377258839&v2=2419808","EUR",
410570209,410568640,"#TOBACCO COLLECTION RICH WARM ADDICTIVE EDT 100 ML (3.4 FL. OZ)",35.9,999,,"Oriental eau de toilette. Fragrance pyramid includes notes of rum, white peony and bourbon vanilla. A warm, intense and luminous fragrance.",,"MAN","EAU DE TOILETTE","PERFU-REG-BASIC","{""instructions"":[]}",,,,false,true,[],"410570209-999-99","https://www.zara.com/ca/en/-tobacco-collection-rich-warm-addictive-100-ml-p20210472.html","CAD",
417748146,417733523,"PACK OF 4 BEADED COIN NECKLACES",45.9,808,"Silver","Pack of four necklaces in different lengths:

- Necklace combining colored oval pieces and metal pieces. Lobster clasp closure.
- Necklace combining metal links with engraved medallion pendants. Lobster clasp closure.
- Cord necklace with knots and colored bead appliqué. Lobster clasp closure.
- Cord necklace with knots and crystal bead appliqué. Engraved combination coin pendant. Lobster clasp closure.",,"WOMAN","BISUTERIA","Z-BISUTERIA ZA","{""instructions"":[]}",,,"- Cord necklace with knots and crystal bead appliqu&#xE9;. Engraved combination coin pendant. Lobster clasp closure.",false,false,[],"417748146-808-3","https://www.zara.com/us/en/pack-of-4-beaded-coin-necklaces-p04736036.html?v1=417748146&v2=2419517","USD",
424625027,410588687,"TRAVEL BACKPACK",89.9,50,"Pink","Travel backpack. Main compartment with zip closure. Two interior mesh compartments with zip closure. Also features adjustable straps to attach to luggage. Two pockets with zip closure at front. Sides feature one closure to adjust the size of the backpack, one handle, and one open mesh pocket. Handle and two adjustable shoulder straps. Back strap to ensure a better fit to luggage carts.

- Wheeled carry-on or suitcase not included. 

Height x Length x Width: 18.5 x 12.6 x 6.7 inches (47 x 32 x 17 cm)",,"KID","BOLSOS","Z3A:TRAVEL","{""instructions"":[]}",,,"Height x Length x Width: 18.5 x 12.6 x 6.7 inches (47 x 32 x 17 cm)",false,true,[],"424625027-050-53","https://www.zara.com/ca/en/travel-backpack-p11247331.html?v1=424625027&v2=2426112","CAD",
437263515,423138050,"HIGH-WAIST TROUSERS",25.95,711,"Sand","High-waist trousers with seam detail on the front and back. Front welt pockets. Front zip fly, inside button and metal hook fastening.",,"WOMAN","PANTALON","B.PANTALON","{""instructions"":[]}",,,,false,false,[],"437263515-711-1","https://www.zara.com/gr/en/high-waist-trousers-p09929132.html?v1=437263515&v2=2420795","EUR",
410597797,410595948,"TEXTURED WEAVE OVERSHIRT",69.9,52,"Light beige","Relaxed fit overshirt made of cotton fabric cut on the bias. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.",,"MAN","SOBRECAMISA","Sobrecamisa","{""instructions"":[]}",,,,false,true,[],"410597797-052-2","https://www.zara.com/us/en/textured-weave-overshirt-p07147312.html?v1=434536892&v2=2439352&page=2","USD",
438473597,426558201,"SELVEDGE DENIM JACKET",139,427,"Mid-blue","Regular fit jacket made of Italian cotton denim. 

Lapel collar and long sleeves with buttoned cuffs. Flap pockets at chest and side pockets at hip seam. Washed effect. Front button closure.

Origins special collection.",,"MAN","SOBRECAMISA","ORIG Prenda Ext","{""instructions"":[]}",,,"Origins special collection.",false,true,[],"438473597-427-2","https://www.zara.com/us/en/selvedge-denim-jacket-p00621400.html?v1=438473597","USD",
437205793,437205508,"CALÇAS CINTURA MULTIPOSIÇÃO",39.95,736,"Vison-claro","Calças de cintura subida com presilhas. Bolsos de linha viva atrás. Cintura multiposição com botões. Fecho frontal com fecho de correr, botão interior e ganchos metálicos.",,"WOMAN","PANTALON","T.PANTALON","{""instructions"":[]}",,,,false,true,[],"437205793-736-1","https://www.zara.com/pt/pt/calcas-cintura-multiposicao-p04661424.html?v1=437205793&v2=2420942","EUR",
448282182,442872385,"ROBE EN POPELINE À RAYURES COLLECTION ZW",59.95,60,"Blanc / Bleu marine","ZARA WOMAN COLLECTION

Robe mi-longue avec col à revers et manches courtes. Poches plaquées avec rabat sur la poitrine. Ceinture dans le même tissu ajustable avec nœud. Coupe évasée dans le bas. Fermeture devant avec boutons dissimulés.",,"WOMAN","VESTIDO","W.VESTIDO","{""instructions"":[]}",,,"Robe mi-longue avec col &#xE0; revers et manches courtes. Poches plaqu&#xE9;es avec rabat sur la poitrine. Ceinture dans le m&#xEA;me tissu ajustable avec n&#x153;ud. Coupe &#xE9;vas&#xE9;e dans le bas. Fermeture devant avec boutons dissimul&#xE9;s.",false,false,[],"448282182-060-1","https://www.zara.com/fr/fr/robe-en-popeline-a-rayures-collection-zw-p02640546.html?v1=448282182&v2=2546081","EUR",
410462889,410462200,"IRREGULAR RATTAN WALL MIRROR",289,700,"Brown","Rectangular wall mirror with a rattan frame featuring an irregular design that can be hung vertically or horizontally thanks to the anchoring on the back.

We recommend attaching the mirror using the screws suitable for each wall and the attachments it has on the back.

Screws not included.",,"HOME","ESPEJOS","ESPEJOS","{""instructions"":[]}",,,"Screws not included.",false,true,[],"410462889-700-3","https://www.zara.com/us/en/irregular-rattan-wall-mirror-p46307106.html?v1=410462889&v2=2527958","USD",
437144772,437143443,"CAMISETA 90´S FIT LIMITED EDITION",19.95,250,"Blanco","Camiseta regular fit ligeramente cropped confeccionada en tejido de algodón con elasticidad. Cuello redondo y manga corta.

Una edición limitada de piezas clave que redefinen el fondo de armario actual. Diseñadas para esculpir una silueta clásica que reinterpreta clásicos de archivo de los años 90.",,"MAN","CAMISETA","F. Camiseta","{""instructions"":[]}",,,"Una edici&#xF3;n limitada de piezas clave que redefinen el fondo de armario actual. Dise&#xF1;adas para esculpir una silueta cl&#xE1;sica que reinterpreta cl&#xE1;sicos de archivo de los a&#xF1;os 90.",false,false,[],"437144772-250-2","https://www.zara.com/es/es/camiseta-90-s-fit-limited-edition-p00722464.html?v1=437144772","EUR",
422467765,364062715,"RECTANGULAR FABRIC INTERIOR BASKET",14.9,250,"White","Basket with a metal frame covered in resilient paper.
Removable and washable fabric lining.",,"HOME","CESTAS","CESTAS PEQUEÑAS","{""instructions"":[]}",,,"Removable and washable fabric lining.",false,false,[],"422467765-250-1","https://www.zara.com/us/en/rectangular-fabric-interior-basket-p46526049.html?v1=376402460&v2=2414780","USD",
430111599,430075041,"Z1975 DENIM CROSSOVER SKIRT",35.99,400,"Blue","High-waist midi skirt with buckles. Front vent at the hem.",,"WOMAN","FALDA","B.FALDA","{""instructions"":[]}",,,,false,false,[],"430111599-400-1","https://www.zara.com/uk/en/z1975-denim-crossover-skirt-p02496576.html?v1=430111599","GBP",
423154905,423137460,"ANIMAL PRINT HANDKERCHIEF",39.9,51,"Leopard","Printed scarf. Frayed trim.

DIMENSIONS: 35.4 x 78.7 inches (90 x 200 cm)",,"WOMAN","PAÑOLETAS/FOULARD","Z-PAÑUELOS","{""instructions"":[]}",,,"DIMENSIONS: 35.4 x 78.7 inches (90 x 200 cm)",false,true,[],"423154905-051-3","https://www.zara.com/ca/en/animal-print-handkerchief-p09967210.html","CAD",
410449591,410447307,"MONOCHROME TOUCH TABLE LAMP",39.99,302,"Gold","Touch table lamp with a monochrome finish and LED light. 
It switches on and off by touching the top and has three light intensities that are adjustable by touch.
Includes a USB cable for charging.",,"HOME","ILUMINACION","LÁMPARA PILA","{""instructions"":[]}",,,"Includes a USB cable for charging.",false,true,[],"410449591-302-99","https://www.zara.com/ie/en/cordless-touch-table-lamp-p46174047.html?v1=410449591&v2=2473374","EUR",
435875259,435874271,"PRINTED MIDI DRESS",559,330,"Multicoloured","Slot collar dress with long sleeves. Button-up front.",,"WOMAN","VESTIDO","B.VESTIDO","{""instructions"":[]}",,,,false,true,[],"435875259-330-1","https://www.zara.com/se/en/printed-midi-dress-p05029077.html?v1=435875259","SEK",
364096759,364095329,"RIGID CROSSBODY BAG",49,32,"Khaki Green","Rigid crossbody bag. Rubberised finish with raised design. Main compartment with double zip closure. Inside it has a mesh pocket. Adjustable and removable shoulder strap.

Height x Length x Width: 13 x 19 x 6 cm. / 5.1 x 7.4 x 2.3""",,"MAN","BOLSOS","Z2COMP:BANDOLE","{""instructions"":[]}",,,"Height x Length x Width: 13 x 19 x 6 cm. / 5.1 x 7.4 x 2.3&quot;",false,false,[],"364096759-032-3","https://www.zara.com/ae/en/rigid-crossbody-bag-p13620420.html?v1=364096759&utm_source=ig_fb&utm_medium=social_paid&utm_content=post&utm_term=allc&utm_campaign=AE_DPA_dynamic_man&fbclid=IwY2xjawGAOF9leHRuA2FlbQEwAAEdVn4AoqHmlsMt_4Me_qBuMahYcVarmePEkWJ3-2JOru64cE5DeRNpK2yV_aem_Ej6aTJ57SzIoVJeHWDyXKQ","AED",
